,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,is_recid,is_violent_recid,score_text,two_year_recid
474,Male,37,African-American,0,1,0,0,1,1,Low,Yes
475,Male,44,African-American,0,1,0,1,0,0,Low,No
476,Male,45,African-American,0,1,0,0,0,0,Low,No
477,Male,22,African-American,0,5,0,0,0,0,Medium,No
478,Male,26,Caucasian,0,2,0,0,1,1,Low,Yes
479,Male,62,Caucasian,0,1,0,0,0,0,Low,No
480,Male,24,Hispanic,0,10,0,0,0,0,High,No
481,Male,21,Caucasian,0,2,0,0,0,0,Low,No
482,Male,25,Caucasian,0,2,0,0,1,1,Low,Yes
483,Male,68,Caucasian,0,1,0,0,0,0,Low,No
484,Male,41,Caucasian,0,2,0,0,0,0,Low,No
485,Male,21,Caucasian,0,3,0,0,0,0,Low,No
486,Female,37,Hispanic,0,3,0,0,0,0,Low,No
487,Male,22,African-American,0,8,0,0,0,0,High,No
488,Male,42,Caucasian,0,1,0,0,0,0,Low,No
489,Male,48,African-American,0,6,0,0,0,0,Medium,No
490,Female,45,Caucasian,0,1,0,0,0,0,Low,No
491,Male,23,African-American,0,9,0,1,1,1,High,Yes
492,Male,24,African-American,0,8,0,0,0,0,High,No
493,Male,29,African-American,0,2,0,0,0,0,Low,No
494,Male,24,African-American,0,3,0,0,0,0,Low,No
495,Male,50,African-American,0,9,0,0,0,0,High,No
496,Male,23,African-American,0,2,0,0,0,0,Low,No
497,Female,22,Caucasian,0,5,0,0,0,0,Medium,No
498,Male,36,Other,0,1,0,0,0,0,Low,No
499,Female,53,Caucasian,0,1,0,0,0,0,Low,No
500,Male,24,Caucasian,0,3,0,0,0,0,Low,No
501,Female,25,African-American,0,9,0,0,0,0,High,No
502,Male,71,African-American,0,1,0,0,0,0,Low,No
503,Male,39,African-American,0,9,4,0,0,0,High,No
504,Female,37,African-American,0,5,0,0,0,0,Medium,No
505,Female,29,African-American,0,5,0,0,0,0,Medium,No
506,Male,35,Hispanic,0,7,0,0,0,0,Medium,No
507,Female,23,Other,0,10,0,0,0,0,High,No
508,Female,23,African-American,0,2,0,0,0,0,Low,No
509,Male,27,Native American,0,7,0,0,0,0,Medium,No
510,Female,53,African-American,0,1,0,0,0,0,Low,No
511,Female,23,African-American,0,7,0,0,1,0,Medium,No
512,Male,25,African-American,0,6,0,0,1,0,Medium,No
513,Male,23,Other,0,4,0,0,0,0,Low,No
514,Male,27,African-American,0,9,0,0,1,1,High,Yes
515,Male,26,African-American,0,3,0,0,0,0,Low,No
516,Male,29,African-American,0,4,0,0,0,0,Low,No
517,Male,28,Hispanic,0,2,0,0,0,0,Low,No
518,Male,31,African-American,0,2,0,0,0,0,Low,No
519,Male,25,Caucasian,0,2,0,0,0,0,Low,No
520,Male,47,Caucasian,0,1,0,0,0,0,Low,No
521,Male,37,African-American,0,2,0,0,0,0,Low,No
522,Female,35,African-American,0,5,0,0,0,0,Medium,No
523,Male,21,Caucasian,0,9,2,1,1,1,High,Yes
524,Male,57,African-American,0,6,0,0,0,0,Medium,No
525,Male,48,Caucasian,0,7,0,0,0,0,Medium,No
526,Male,36,Other,0,1,0,0,0,0,Low,No
527,Female,37,African-American,0,7,0,0,0,0,Medium,No
528,Male,31,Caucasian,0,1,0,0,0,0,Low,No
529,Male,31,Caucasian,0,3,0,0,0,0,Low,No
530,Male,32,African-American,0,9,0,1,1,1,High,Yes
531,Female,23,Other,0,4,0,0,0,0,Low,No
532,Male,63,African-American,0,1,0,0,0,0,Low,No
533,Male,30,Other,0,1,0,0,0,0,Low,No
534,Male,26,Caucasian,0,5,0,0,1,1,Medium,Yes
535,Male,48,Caucasian,0,3,0,0,0,0,Low,No
536,Male,20,Caucasian,0,4,0,2,0,0,Low,No
537,Female,24,African-American,0,5,0,0,1,1,Medium,Yes
538,Female,36,African-American,0,2,0,0,0,0,Low,No
539,Male,83,Hispanic,0,1,0,0,0,0,Low,No
540,Male,28,Caucasian,0,6,0,0,0,0,Medium,No
541,Female,33,African-American,0,2,0,0,0,0,Low,No
542,Male,39,African-American,0,3,0,0,0,0,Low,No
543,Male,29,Other,0,7,0,0,0,0,Medium,No
544,Female,19,Caucasian,1,6,1,0,1,1,Medium,Yes
545,Male,36,Hispanic,0,7,0,0,0,0,Medium,No
546,Female,29,Caucasian,0,5,0,0,0,0,Medium,No
547,Male,35,African-American,0,6,0,0,0,0,Medium,No
548,Male,24,African-American,0,3,0,1,0,0,Low,No
549,Male,26,Caucasian,0,2,0,0,0,0,Low,No
550,Male,26,Caucasian,0,4,0,0,0,0,Low,No
551,Male,52,African-American,0,6,0,0,0,0,Medium,No
552,Male,28,African-American,0,7,0,0,1,1,Medium,Yes
553,Male,32,African-American,0,5,0,0,0,0,Medium,No
554,Female,32,Caucasian,0,3,0,0,1,1,Low,Yes
555,Male,29,African-American,0,10,1,0,0,0,High,No
556,Male,43,Caucasian,0,1,0,0,0,0,Low,No
557,Male,47,Caucasian,0,4,0,0,0,0,Low,No
558,Female,23,African-American,0,3,0,0,0,0,Low,No
559,Male,39,Caucasian,0,2,0,0,1,0,Low,No
560,Male,33,Other,0,1,0,0,0,0,Low,No
561,Male,21,Other,0,3,0,0,1,1,Low,Yes
562,Male,43,African-American,1,8,0,0,0,0,High,No
563,Male,25,African-American,0,8,1,1,1,1,High,Yes
564,Male,48,African-American,1,10,0,0,1,1,High,Yes
565,Male,22,African-American,0,7,0,1,1,1,Medium,Yes
566,Male,52,African-American,1,8,0,0,1,1,High,Yes
567,Male,26,Caucasian,0,4,0,0,1,1,Low,Yes
568,Male,34,African-American,0,2,0,0,0,0,Low,No
569,Male,56,Caucasian,0,1,0,0,1,0,Low,No
570,Male,29,African-American,0,4,0,0,0,0,Low,No
571,Male,37,African-American,0,5,0,0,1,1,Medium,Yes
572,Male,43,Other,0,2,0,0,0,0,Low,No
573,Male,51,Caucasian,0,1,0,0,0,0,Low,No
574,Male,21,African-American,0,8,0,1,0,0,High,No
575,Male,26,African-American,0,8,1,0,1,1,High,Yes
576,Male,48,Caucasian,0,2,0,0,0,0,Low,No
577,Male,26,Caucasian,0,4,0,0,0,0,Low,No
578,Male,46,Caucasian,0,1,0,0,0,0,Low,No
579,Female,30,Hispanic,0,2,0,0,0,0,Low,No
580,Male,24,African-American,0,9,1,1,0,0,High,No
581,Female,21,Caucasian,0,5,0,0,0,0,Medium,No
582,Male,30,African-American,0,7,0,0,0,0,Medium,No
583,Male,36,African-American,0,8,0,0,0,0,High,No
584,Male,30,African-American,0,4,0,0,1,1,Low,Yes
585,Female,22,Caucasian,0,6,0,0,0,0,Medium,No
586,Male,25,African-American,0,9,0,0,1,1,High,Yes
587,Male,24,African-American,0,4,0,0,0,0,Low,No
588,Male,39,African-American,0,8,0,0,1,1,High,Yes
589,Male,46,Other,0,1,0,0,0,0,Low,No
590,Female,30,African-American,0,3,0,0,0,0,Low,No
591,Male,40,Caucasian,0,2,0,0,0,0,Low,No
592,Female,52,African-American,0,1,0,0,0,0,Low,No
593,Male,23,African-American,1,9,0,1,0,0,High,No
594,Female,26,African-American,0,2,0,0,0,0,Low,No
595,Male,42,Caucasian,0,4,0,0,0,0,Low,No
596,Male,28,African-American,0,3,0,0,0,0,Low,No
597,Female,37,Caucasian,0,4,0,0,0,0,Low,No
598,Male,50,Caucasian,0,1,0,0,1,0,Low,No
599,Male,32,African-American,0,7,0,0,0,0,Medium,No
600,Male,51,African-American,0,2,0,0,0,0,Low,No
601,Male,32,African-American,0,5,0,0,0,0,Medium,No
602,Female,29,African-American,0,5,0,0,0,0,Medium,No
603,Male,43,Hispanic,0,1,0,0,0,0,Low,No
604,Male,26,African-American,0,7,0,0,1,1,Medium,Yes
605,Male,27,Hispanic,0,1,0,0,0,0,Low,No
606,Female,57,Hispanic,0,2,0,0,0,0,Low,No
607,Male,32,African-American,0,1,0,0,1,1,Low,Yes
608,Female,42,Caucasian,0,1,0,0,0,0,Low,No
609,Male,26,Caucasian,0,4,0,0,1,1,Low,No
610,Female,28,Caucasian,0,4,0,1,0,0,Low,No
611,Female,53,Caucasian,0,1,0,0,0,0,Low,No
612,Male,24,Caucasian,0,2,0,0,0,0,Low,No
613,Male,28,Hispanic,0,2,0,0,0,0,Low,No
614,Male,28,Hispanic,0,5,0,0,0,0,Medium,No
615,Male,25,African-American,0,2,0,0,0,0,Low,No
616,Male,52,Caucasian,0,5,0,0,0,0,Medium,No
617,Male,28,African-American,0,2,0,0,1,1,Low,Yes
618,Male,21,African-American,0,9,0,0,1,1,High,Yes
619,Male,32,African-American,0,10,0,0,1,1,High,Yes
620,Male,63,African-American,0,9,0,0,0,0,High,No
621,Male,29,Caucasian,0,3,0,0,0,0,Low,No
622,Male,46,African-American,0,1,0,0,0,0,Low,No
623,Male,23,African-American,0,10,0,0,1,1,High,Yes
624,Male,27,African-American,0,2,0,0,0,0,Low,No
625,Female,69,Hispanic,0,1,0,0,0,0,Low,No
626,Male,47,Hispanic,0,1,0,0,0,0,Low,No
627,Male,45,Hispanic,0,3,0,0,0,0,Low,No
628,Female,33,Caucasian,0,1,0,0,0,0,Low,No
629,Male,32,African-American,0,9,0,0,1,1,High,Yes
630,Male,24,African-American,0,7,0,0,0,0,Medium,No
631,Male,47,Hispanic,0,4,0,0,0,0,Low,No
632,Male,25,Caucasian,0,5,0,0,0,0,Medium,No
633,Male,21,African-American,0,8,0,0,0,0,High,No
634,Male,22,African-American,1,7,1,0,1,1,Medium,Yes
635,Female,26,Caucasian,0,6,0,0,0,0,Medium,No
636,Male,20,Caucasian,0,4,0,0,0,0,Low,No
637,Male,33,African-American,0,7,0,0,1,1,Medium,Yes
638,Male,35,Caucasian,0,1,0,0,0,0,Low,No
639,Male,41,Caucasian,0,1,0,0,0,0,Low,No
640,Male,23,Caucasian,0,3,0,0,0,0,Low,No
641,Male,54,African-American,0,1,0,0,0,0,Low,No
642,Male,22,Caucasian,0,3,0,0,0,0,Low,No
643,Male,30,Hispanic,0,1,0,0,0,0,Low,No
644,Female,24,Hispanic,0,6,0,0,1,1,Medium,Yes
645,Male,54,African-American,0,5,0,0,1,1,Medium,Yes
646,Male,22,Caucasian,0,5,0,0,1,1,Medium,Yes
647,Male,38,Caucasian,0,1,0,0,0,0,Low,No
648,Male,26,African-American,0,4,0,0,1,1,Low,Yes
649,Female,20,African-American,0,4,0,0,0,0,Low,No
650,Male,56,Hispanic,0,1,0,0,0,0,Low,No
651,Male,29,African-American,0,1,0,0,0,0,Low,No
652,Female,23,African-American,0,7,0,0,0,0,Medium,No
653,Male,35,African-American,0,1,0,0,0,0,Low,No
654,Male,21,African-American,0,7,0,0,1,1,Medium,Yes
655,Male,25,Hispanic,0,3,0,0,0,0,Low,No
656,Female,30,African-American,0,4,0,0,0,0,Low,No
657,Male,23,African-American,0,7,0,0,1,1,Medium,Yes
658,Male,32,Caucasian,1,4,0,0,1,0,Low,No
659,Male,52,Caucasian,0,1,0,0,0,0,Low,No
660,Male,42,Caucasian,0,1,0,0,0,0,Low,No
661,Female,22,African-American,0,3,0,0,0,0,Low,No
662,Male,45,Hispanic,0,1,0,0,0,0,Low,No
663,Male,29,African-American,0,2,0,0,0,0,Low,No
664,Male,54,African-American,0,2,0,0,0,0,Low,No
665,Male,30,African-American,0,5,0,0,1,1,Medium,Yes
666,Male,51,African-American,0,4,0,0,0,0,Low,No
667,Male,27,African-American,0,3,0,0,1,1,Low,Yes
668,Male,24,Caucasian,0,6,0,0,0,0,Medium,No
669,Male,23,African-American,0,7,0,0,0,0,Medium,No
670,Female,42,Other,0,3,0,0,0,0,Low,No
671,Male,36,African-American,0,4,0,0,0,0,Low,No
672,Female,38,African-American,0,7,1,0,1,1,Medium,Yes
673,Male,69,Hispanic,0,1,0,0,0,0,Low,No
674,Male,59,Hispanic,0,1,0,0,0,0,Low,No
675,Male,39,African-American,0,6,0,0,0,0,Medium,No
676,Male,29,African-American,0,6,0,0,0,0,Medium,No
677,Male,28,African-American,0,4,0,0,0,0,Low,No
678,Male,44,Caucasian,0,3,0,0,0,0,Low,No
679,Male,25,African-American,0,5,0,0,0,0,Medium,No
680,Male,31,African-American,0,10,0,0,0,0,High,No
681,Male,35,African-American,0,7,1,0,1,1,Medium,Yes
682,Male,33,African-American,0,5,0,0,0,0,Medium,No
683,Male,20,African-American,1,10,0,1,1,1,High,Yes
684,Male,60,Caucasian,0,1,0,0,0,0,Low,No
685,Male,53,Hispanic,0,1,0,0,0,0,Low,No
686,Male,25,Hispanic,0,2,0,0,0,0,Low,No
687,Male,27,African-American,2,7,1,0,1,1,Medium,Yes
688,Female,54,African-American,0,1,0,0,0,0,Low,No
689,Female,26,African-American,0,5,0,1,0,0,Medium,No
690,Male,24,Caucasian,1,4,2,0,0,0,Low,No
691,Male,26,Hispanic,0,3,0,0,0,0,Low,No
692,Female,75,African-American,0,1,0,0,0,0,Low,No
693,Male,56,African-American,0,3,0,0,0,0,Low,No
694,Male,46,Caucasian,0,1,0,0,0,0,Low,No
695,Male,27,African-American,0,2,0,0,0,0,Low,No
696,Male,24,African-American,0,6,0,0,0,0,Medium,No
697,Male,59,African-American,0,1,0,0,0,0,Low,No
698,Male,39,Caucasian,0,1,0,0,0,0,Low,No
699,Male,46,Caucasian,0,4,0,0,0,0,Low,No
700,Male,25,Other,0,2,0,0,0,0,Low,No
701,Male,55,Caucasian,0,1,0,0,0,0,Low,No
702,Male,43,African-American,0,1,0,0,1,1,Low,Yes
703,Female,53,Caucasian,0,1,0,0,0,0,Low,No
704,Female,21,African-American,0,5,0,0,0,0,Medium,No
705,Male,40,African-American,0,1,0,0,0,0,Low,No
706,Female,37,Caucasian,0,1,0,0,0,0,Low,No
707,Male,32,African-American,0,2,0,0,0,0,Low,No
708,Male,22,Hispanic,0,3,0,0,0,0,Low,No
709,Female,31,African-American,0,8,0,0,0,0,High,No
710,Male,47,African-American,0,3,0,0,0,0,Low,No
711,Male,36,African-American,0,3,0,0,1,0,Low,No
712,Female,38,Caucasian,0,1,0,0,0,0,Low,No
713,Male,35,Other,0,1,0,0,0,0,Low,No
714,Male,53,Caucasian,0,1,0,0,0,0,Low,No
715,Male,53,African-American,0,3,0,0,0,0,Low,No
716,Male,57,African-American,0,7,0,0,0,0,Medium,No
717,Male,21,African-American,0,10,0,0,1,1,High,Yes
718,Female,24,African-American,0,3,0,0,1,0,Low,No
719,Male,27,African-American,0,5,0,0,0,0,Medium,No
720,Female,49,Caucasian,0,5,0,0,0,0,Medium,No
721,Male,47,Caucasian,0,3,0,0,1,1,Low,Yes
722,Male,44,Caucasian,0,1,0,0,0,0,Low,No
723,Male,34,African-American,0,1,0,0,0,0,Low,No
724,Male,38,Hispanic,0,4,0,0,0,0,Low,No
725,Male,50,Caucasian,0,1,0,0,0,0,Low,No
726,Male,29,Caucasian,0,6,0,0,0,0,Medium,No
727,Male,26,Caucasian,0,4,0,0,0,0,Low,No
728,Male,44,Hispanic,0,1,0,0,0,0,Low,No
729,Male,47,Hispanic,0,1,0,0,0,0,Low,No
730,Male,49,Caucasian,0,1,0,0,0,0,Low,No
731,Male,49,African-American,0,3,0,0,1,1,Low,Yes
732,Male,59,Caucasian,0,1,0,0,0,0,Low,No
733,Male,32,Caucasian,0,5,0,0,0,0,Medium,No
734,Male,24,African-American,0,2,0,2,1,1,Low,Yes
735,Male,40,Hispanic,0,2,0,0,0,0,Low,No
736,Male,32,African-American,0,1,0,0,0,0,Low,No
737,Female,54,Hispanic,0,1,0,0,0,0,Low,No
738,Male,27,African-American,0,10,0,1,1,1,High,Yes
739,Female,40,Hispanic,0,1,0,0,0,0,Low,No
740,Male,25,Caucasian,0,8,0,0,0,0,High,No
741,Male,34,African-American,0,6,0,0,0,0,Medium,No
742,Male,37,African-American,2,9,0,0,0,0,High,No
743,Male,23,African-American,0,6,0,0,1,1,Medium,Yes
744,Female,20,African-American,0,8,0,0,0,0,High,No
745,Male,29,Caucasian,0,7,0,0,1,1,Medium,Yes
746,Male,24,African-American,0,2,0,0,0,0,Low,No
747,Female,54,Caucasian,0,3,0,0,0,0,Low,No
748,Male,66,African-American,0,1,0,0,0,0,Low,No
749,Male,50,Caucasian,0,2,0,0,0,0,Low,No
750,Male,50,African-American,0,2,0,0,0,0,Low,No
751,Male,40,Caucasian,0,1,0,0,0,0,Low,No
752,Female,30,African-American,0,7,0,0,1,1,Medium,Yes
753,Female,24,Caucasian,0,7,0,0,0,0,Medium,No
754,Female,23,African-American,0,5,0,0,1,1,Medium,Yes
755,Male,25,Caucasian,0,10,0,2,0,0,High,No
756,Male,46,Caucasian,0,1,0,0,0,0,Low,No
757,Female,35,Hispanic,0,8,0,0,0,0,High,No
758,Male,25,Other,0,5,0,0,0,0,Medium,No
759,Female,22,Caucasian,0,3,0,0,0,0,Low,No
760,Female,32,Caucasian,0,2,0,0,0,0,Low,No
761,Male,30,African-American,0,5,0,0,0,0,Medium,No
762,Male,33,African-American,0,5,0,0,1,1,Medium,Yes
763,Male,24,African-American,0,2,0,0,0,0,Low,No
764,Male,37,Caucasian,0,2,0,0,1,0,Low,No
765,Female,40,Caucasian,0,1,0,0,0,0,Low,No
766,Male,27,Caucasian,0,10,0,0,0,0,High,No
767,Male,43,African-American,0,6,0,0,1,1,Medium,Yes
768,Male,26,Caucasian,0,4,0,0,0,0,Low,No
769,Male,25,African-American,0,9,1,0,1,1,High,Yes
770,Male,53,Caucasian,0,6,0,0,1,1,Medium,Yes
771,Female,27,Hispanic,0,3,0,0,1,0,Low,No
772,Female,52,African-American,0,1,0,0,0,0,Low,No
773,Male,47,African-American,0,4,0,0,0,0,Low,No
774,Male,50,Caucasian,0,1,0,0,0,0,Low,No
775,Female,52,Caucasian,0,7,0,0,0,0,Medium,No
776,Female,41,Caucasian,0,1,0,0,0,0,Low,No
777,Male,37,Caucasian,0,1,0,0,0,0,Low,No
778,Female,24,African-American,0,7,0,0,0,0,Medium,No
779,Female,34,African-American,0,9,0,0,0,0,High,No
780,Male,31,Caucasian,0,5,0,0,0,0,Medium,No
781,Female,62,Caucasian,0,1,0,0,0,0,Low,No
782,Female,60,Caucasian,0,7,0,0,0,0,Medium,No
783,Male,35,Caucasian,0,1,0,0,0,0,Low,No
784,Female,24,African-American,0,7,0,0,0,0,Medium,No
785,Female,56,Caucasian,0,2,0,0,1,1,Low,Yes
786,Male,30,Caucasian,0,1,0,0,0,0,Low,No
787,Male,41,Caucasian,0,9,0,0,1,1,High,Yes
788,Female,28,Caucasian,0,4,0,0,0,0,Low,No
789,Male,23,African-American,0,10,1,0,0,0,High,No
790,Male,56,African-American,0,1,0,0,0,0,Low,No
791,Male,37,Hispanic,0,2,1,0,1,0,Low,No
792,Male,23,Caucasian,0,2,1,0,0,0,Low,No
793,Female,21,African-American,1,7,2,2,1,1,Medium,No
794,Female,35,African-American,0,5,0,0,0,0,Medium,No
795,Male,33,Caucasian,0,3,0,0,0,0,Low,No
796,Male,21,Hispanic,0,4,0,0,0,0,Low,No
797,Male,41,African-American,2,9,1,0,1,0,High,No
798,Male,24,African-American,0,5,0,0,0,0,Medium,No
799,Male,25,Native American,0,9,0,0,1,1,High,No
800,Male,49,African-American,0,2,0,0,0,0,Low,No
801,Female,22,Hispanic,0,6,0,0,0,0,Medium,No
802,Female,27,African-American,0,9,0,0,1,1,High,Yes
803,Male,32,African-American,0,7,0,0,1,1,Medium,Yes
804,Male,50,African-American,0,5,0,0,0,0,Medium,No
805,Female,23,African-American,0,3,0,0,0,0,Low,No
806,Male,34,Caucasian,0,4,0,0,0,0,Low,No
807,Male,35,African-American,0,4,0,0,0,0,Low,No
808,Male,25,Other,0,4,0,0,1,1,Low,Yes
809,Male,30,Hispanic,0,1,0,0,0,0,Low,No
810,Male,42,Native American,0,2,0,0,0,0,Low,No
811,Male,24,Other,0,6,0,0,0,0,Medium,No
812,Male,52,African-American,0,1,0,0,0,0,Low,No
813,Female,26,Caucasian,0,3,0,0,0,0,Low,No
814,Male,38,Hispanic,0,1,0,0,0,0,Low,No
815,Male,47,Caucasian,0,1,0,0,0,0,Low,No
816,Male,25,African-American,0,7,0,0,0,0,Medium,No
817,Female,30,Caucasian,0,5,0,0,0,0,Medium,No
818,Male,20,African-American,0,10,0,0,1,1,High,Yes
819,Female,29,African-American,0,10,0,0,0,0,High,No
820,Male,24,Asian,0,3,0,0,0,0,Low,No
821,Male,31,Caucasian,0,4,0,0,0,0,Low,No
822,Female,54,Caucasian,0,2,0,0,0,0,Low,No
823,Female,37,Caucasian,0,3,0,0,0,0,Low,No
824,Female,33,African-American,0,2,0,0,0,0,Low,No
825,Male,20,African-American,0,9,0,0,0,0,High,No
826,Male,42,African-American,0,1,0,0,0,0,Low,No
827,Male,32,African-American,0,6,0,0,1,1,Medium,Yes
828,Male,28,African-American,0,7,0,0,1,1,Medium,Yes
829,Male,38,Caucasian,0,4,0,0,0,0,Low,No
830,Male,38,African-American,0,4,0,0,0,0,Low,No
831,Male,21,Caucasian,0,4,0,0,0,0,Low,No
832,Female,34,African-American,0,3,0,0,1,1,Low,No
833,Male,38,African-American,0,2,0,0,0,0,Low,No
834,Male,36,Caucasian,0,1,0,0,0,0,Low,No
835,Male,32,Hispanic,0,2,0,0,0,0,Low,No
836,Male,23,African-American,0,9,0,0,0,0,High,No
837,Male,47,Caucasian,0,1,0,0,0,0,Low,No
838,Male,20,African-American,0,3,0,0,0,0,Low,No
839,Male,35,African-American,0,1,0,0,0,0,Low,No
840,Female,30,Caucasian,0,3,0,0,0,0,Low,No
841,Female,28,Caucasian,0,4,0,0,0,0,Low,No
842,Female,45,Caucasian,0,3,0,0,0,0,Low,No
843,Male,22,African-American,0,9,0,0,0,0,High,No
844,Male,20,Other,0,10,8,1,1,1,High,Yes
845,Female,42,African-American,0,1,0,0,1,1,Low,Yes
846,Male,24,African-American,1,9,1,0,1,1,High,Yes
847,Male,40,Hispanic,0,1,0,0,0,0,Low,No
848,Male,27,Other,0,4,0,0,0,0,Low,No
849,Male,60,African-American,0,3,0,0,0,0,Low,No
850,Male,33,African-American,0,5,0,0,0,0,Medium,No
851,Male,24,Caucasian,0,8,0,0,0,0,High,No
852,Male,29,African-American,1,10,1,1,1,1,High,Yes
853,Male,32,Hispanic,0,1,0,0,0,0,Low,No
854,Male,30,Caucasian,0,5,0,0,1,1,Medium,Yes
855,Male,32,African-American,0,4,0,0,0,0,Low,No
856,Male,27,Other,0,1,0,0,0,0,Low,No
857,Male,30,Caucasian,0,4,0,0,0,0,Low,No
858,Male,57,Caucasian,0,2,0,0,0,0,Low,No
859,Male,21,African-American,0,4,0,0,0,0,Low,No
860,Male,22,African-American,0,5,0,0,0,0,Medium,No
861,Female,54,Caucasian,0,2,0,0,0,0,Low,No
862,Male,58,Caucasian,0,3,0,0,0,0,Low,No
863,Male,20,African-American,0,10,0,0,1,1,High,Yes
864,Male,40,Other,0,1,0,0,0,0,Low,No
865,Female,45,Caucasian,0,2,0,0,0,0,Low,No
866,Male,23,Hispanic,0,9,0,0,0,0,High,No
867,Female,53,Caucasian,0,3,0,0,0,0,Low,No
868,Male,44,Caucasian,0,1,0,0,0,0,Low,No
869,Female,44,Caucasian,0,5,0,0,0,0,Medium,No
870,Male,28,African-American,0,1,0,0,0,0,Low,No
871,Male,28,Caucasian,0,1,0,0,0,0,Low,No
872,Male,28,African-American,0,2,0,0,0,0,Low,No
873,Male,53,Caucasian,0,1,0,0,0,0,Low,No
874,Male,47,Hispanic,0,5,0,0,0,0,Medium,No
875,Male,20,African-American,0,3,0,0,0,0,Low,No
876,Male,21,African-American,0,6,0,0,0,0,Medium,No
877,Male,60,Hispanic,0,1,0,0,0,0,Low,No
878,Male,30,Caucasian,0,1,0,0,0,0,Low,No
879,Female,26,African-American,0,9,0,0,1,1,High,Yes
880,Male,21,Hispanic,0,5,0,0,0,0,Medium,No
881,Female,39,African-American,0,2,0,0,0,0,Low,No
882,Male,30,Other,0,2,0,0,0,0,Low,No
883,Male,44,African-American,0,5,0,0,0,0,Medium,No
884,Male,45,Caucasian,0,2,0,0,0,0,Low,No
885,Male,30,African-American,0,1,0,0,0,0,Low,No
886,Male,38,Asian,0,1,0,0,0,0,Low,No
887,Male,37,African-American,0,4,0,0,0,0,Low,No
888,Male,46,Asian,0,1,0,0,0,0,Low,No
889,Male,42,African-American,0,1,0,0,0,0,Low,No
890,Male,65,Caucasian,0,1,0,0,0,0,Low,No
891,Male,54,Caucasian,0,2,0,0,0,0,Low,No
892,Male,29,Caucasian,0,10,0,0,1,1,High,Yes
893,Male,51,Caucasian,0,1,0,0,1,1,Low,Yes
894,Male,44,African-American,0,1,0,0,0,0,Low,No
895,Male,49,Caucasian,0,5,0,0,0,0,Medium,No
896,Male,27,African-American,0,3,0,0,0,0,Low,No
897,Male,30,Caucasian,0,2,0,0,0,0,Low,No
898,Male,22,African-American,0,10,3,1,1,1,High,Yes
899,Male,28,Hispanic,0,7,0,0,0,0,Medium,No
900,Male,45,Other,0,1,0,0,0,0,Low,No
901,Female,51,Caucasian,0,5,0,0,0,0,Medium,No
902,Male,43,African-American,0,3,0,0,0,0,Low,No
903,Female,63,African-American,0,4,0,0,0,0,Low,No
904,Male,37,Caucasian,0,2,0,0,0,0,Low,No
905,Male,26,African-American,0,2,0,0,0,0,Low,No
906,Male,32,Other,0,3,0,0,0,0,Low,No
907,Male,39,Hispanic,0,4,0,0,0,0,Low,No
908,Female,58,African-American,0,1,0,0,0,0,Low,No
909,Male,33,Other,0,2,0,0,0,0,Low,No
910,Female,22,Caucasian,0,3,0,1,0,0,Low,No
911,Male,43,Caucasian,0,1,0,0,0,0,Low,No
912,Male,23,African-American,0,7,0,0,0,0,Medium,No
913,Male,25,Caucasian,0,2,0,0,0,0,Low,No
914,Male,22,African-American,0,9,0,0,0,0,High,No
915,Male,30,African-American,0,4,0,0,0,0,Low,No
916,Male,25,African-American,0,9,3,1,1,1,High,Yes
917,Male,39,Hispanic,0,1,0,0,0,0,Low,No
918,Male,59,African-American,0,4,0,0,0,0,Low,No
919,Male,21,Hispanic,0,9,0,2,0,0,High,No
920,Male,34,Caucasian,0,2,0,0,0,0,Low,No
921,Male,36,Caucasian,0,4,0,0,0,0,Low,No
922,Male,23,African-American,0,3,0,0,0,0,Low,No
923,Male,32,African-American,0,8,0,0,0,0,High,No
924,Female,66,Caucasian,0,1,0,0,0,0,Low,No
925,Male,66,Other,0,1,0,0,0,0,Low,No
926,Female,24,Caucasian,0,6,0,0,0,0,Medium,No
927,Male,28,African-American,0,7,0,0,0,0,Medium,No
928,Male,43,Caucasian,0,5,0,0,1,1,Medium,Yes
929,Male,35,African-American,0,2,0,0,0,0,Low,No
930,Male,33,Caucasian,0,2,0,0,1,1,Low,Yes
931,Male,22,African-American,0,6,0,0,1,1,Medium,Yes
932,Male,29,African-American,0,1,0,0,0,0,Low,No
933,Female,23,African-American,0,4,0,0,0,0,Low,No
934,Male,62,African-American,0,9,0,0,0,0,High,No
935,Female,33,Caucasian,0,2,0,0,0,0,Low,No
936,Male,35,African-American,0,4,0,0,0,0,Low,No
937,Male,53,Caucasian,0,1,0,0,1,0,Low,No
938,Female,48,Caucasian,0,1,0,0,0,0,Low,No
939,Female,33,African-American,0,2,0,0,0,0,Low,No
940,Male,44,Caucasian,0,1,0,0,0,0,Low,No
941,Male,56,Other,0,1,0,0,0,0,Low,No
942,Male,51,Hispanic,0,1,0,0,0,0,Low,No
943,Male,21,Hispanic,0,7,0,0,0,0,Medium,No
944,Male,26,Caucasian,0,5,0,0,0,0,Medium,No
945,Male,22,African-American,0,9,3,0,0,0,High,No
946,Male,29,African-American,0,2,0,0,0,0,Low,No
947,Male,44,Caucasian,0,1,0,0,0,0,Low,No
948,Male,41,African-American,0,5,0,0,0,0,Medium,No
949,Female,28,African-American,0,4,0,1,0,0,Low,No
